subdivision,year,month,rainfall_mm
Andaman & Nicobar Islands,1952,DEC,89.2
Andaman & Nicobar Islands,1953,JAN,56.0
Andaman & Nicobar Islands,1953,FEB,65.3
Andaman & Nicobar Islands,1953,MAR,20.1
Andaman & Nicobar Islands,1953,APR,159.4
Andaman & Nicobar Islands,1953,MAY,241.1
Andaman & Nicobar Islands,1953,JUN,549.9
Andaman & Nicobar Islands,1953,JUL,444.4
Andaman & Nicobar Islands,1953,AUG,262.8
Andaman & Nicobar Islands,1953,SEP,370.1
Andaman & Nicobar Islands,1953,OCT,243.6
Andaman & Nicobar Islands,1953,NOV,246.0
Andaman & Nicobar Islands,1953,DEC,63.3
Andaman & Nicobar Islands,1954,JAN,83.8
Andaman & Nicobar Islands,1954,FEB,2.1
Andaman & Nicobar Islands,1954,MAR,34.3
Andaman & Nicobar Islands,1954,APR,58.0
Andaman & Nicobar Islands,1954,MAY,394.7
Andaman & Nicobar Islands,1954,JUN,539.4
Andaman & Nicobar Islands,1954,JUL,510.8
Andaman & Nicobar Islands,1954,AUG,605.4
Andaman & Nicobar Islands,1954,SEP,763.8
Andaman & Nicobar Islands,1954,OCT,247.2
Andaman & Nicobar Islands,1954,NOV,84.8
Andaman & Nicobar Islands,1954,DEC,124.7
Andaman & Nicobar Islands,1955,JAN,57.3
Andaman & Nicobar Islands,1955,FEB,28.2
Andaman & Nicobar Islands,1955,MAR,9.9
Andaman & Nicobar Islands,1955,APR,68.8
Andaman & Nicobar Islands,1955,MAY,663.6
Andaman & Nicobar Islands,1955,JUN,651.1
Andaman & Nicobar Islands,1955,JUL,298.4
Andaman & Nicobar Islands,1955,AUG,356.9
Andaman & Nicobar Islands,1955,SEP,341.8
Andaman & Nicobar Islands,1955,OCT,466.5
Andaman & Nicobar Islands,1955,NOV,362.9
Andaman & Nicobar Islands,1955,DEC,44.2
Andaman & Nicobar Islands,1956,JAN,49.2
Andaman & Nicobar Islands,1956,FEB,77.2
Andaman & Nicobar Islands,1956,MAR,33.8
Andaman & Nicobar Islands,1956,APR,130.3
Andaman & Nicobar Islands,1956,MAY,491.8
Andaman & Nicobar Islands,1956,JUN,343.1
Andaman & Nicobar Islands,1956,JUL,468.4
Andaman & Nicobar Islands,1956,AUG,467.7
Andaman & Nicobar Islands,1956,SEP,325.1
Andaman & Nicobar Islands,1956,OCT,458.7
Andaman & Nicobar Islands,1956,NOV,164.1
Andaman & Nicobar Islands,1956,DEC,70.5
Andaman & Nicobar Islands,1957,JAN,28.0
Andaman & Nicobar Islands,1957,FEB,19.3
Andaman & Nicobar Islands,1957,MAR,4.6
Andaman & Nicobar Islands,1957,APR,19.0
Andaman & Nicobar Islands,1957,MAY,142.4
Andaman & Nicobar Islands,1957,JUN,741.9
Andaman & Nicobar Islands,1957,JUL,316.2
Andaman & Nicobar Islands,1957,AUG,421.3
Andaman & Nicobar Islands,1957,SEP,354.3
Andaman & Nicobar Islands,1957,OCT,299.7
Andaman & Nicobar Islands,1957,NOV,88.6
Andaman & Nicobar Islands,1957,DEC,71.9
Andaman & Nicobar Islands,1958,JAN,22.9
Andaman & Nicobar Islands,1958,FEB,14.3
Andaman & Nicobar Islands,1958,MAR,30.4
Andaman & Nicobar Islands,1958,APR,24.6
Andaman & Nicobar Islands,1958,MAY,355.1
Andaman & Nicobar Islands,1958,JUN,530.7
Andaman & Nicobar Islands,1958,JUL,440.7
Andaman & Nicobar Islands,1958,AUG,388.4
Andaman & Nicobar Islands,1958,SEP,350.6
Andaman & Nicobar Islands,1958,OCT,265.2
Andaman & Nicobar Islands,1958,NOV,313.8
Andaman & Nicobar Islands,1958,DEC,70.7
Andaman & Nicobar Islands,1959,JAN,10.1
Andaman & Nicobar Islands,1959,FEB,1.8
Andaman & Nicobar Islands,1959,MAR,31.3
Andaman & Nicobar Islands,1959,APR,86.7
Andaman & Nicobar Islands,1959,MAY,238.1
Andaman & Nicobar Islands,1959,JUN,455.7
Andaman & Nicobar Islands,1959,JUL,817.1
Andaman & Nicobar Islands,1959,AUG,409.3
Andaman & Nicobar Islands,1959,SEP,589.6
Andaman & Nicobar Islands,1959,OCT,332.7
Andaman & Nicobar Islands,1959,NOV,242.5
Andaman & Nicobar Islands,1959,DEC,128.5
Andaman & Nicobar Islands,1960,JAN,104.2
Andaman & Nicobar Islands,1960,FEB,72.4
Andaman & Nicobar Islands,1960,MAR,12.1
Andaman & Nicobar Islands,1960,APR,53.5
Andaman & Nicobar Islands,1960,MAY,535.4
Andaman & Nicobar Islands,1960,JUN,541.5
Andaman & Nicobar Islands,1960,JUL,308.4
Andaman & Nicobar Islands,1960,AUG,270.7
Andaman & Nicobar Islands,1960,SEP,442.4
Andaman & Nicobar Islands,1960,OCT,400.0
Andaman & Nicobar Islands,1960,NOV,191.7
Andaman & Nicobar Islands,1960,DEC,92.8
Andaman & Nicobar Islands,1961,JAN,82.1
Andaman & Nicobar Islands,1961,FEB,99.4
Andaman & Nicobar Islands,1961,MAR,33.2
Andaman & Nicobar Islands,1961,APR,88.1
Andaman & Nicobar Islands,1961,MAY,973.1
Andaman & Nicobar Islands,1961,JUN,383.3
Andaman & Nicobar Islands,1961,JUL,304.9
Andaman & Nicobar Islands,1961,AUG,557.1
Andaman & Nicobar Islands,1961,SEP,612.0
Andaman & Nicobar Islands,1961,OCT,379.9
Andaman & Nicobar Islands,1961,NOV,280.6
Andaman & Nicobar Islands,1961,DEC,144.5
Andaman & Nicobar Islands,1962,JAN,152.4
Andaman & Nicobar Islands,1962,FEB,14.9
Andaman & Nicobar Islands,1962,MAR,17.3
Andaman & Nicobar Islands,1962,APR,46.4
Andaman & Nicobar Islands,1962,MAY,310.4
Andaman & Nicobar Islands,1962,JUN,367.7
Andaman & Nicobar Islands,1962,JUL,409.1
Andaman & Nicobar Islands,1962,AUG,420.6
Andaman & Nicobar Islands,1962,SEP,474.5
Andaman & Nicobar Islands,1962,OCT,259.8
Andaman & Nicobar Islands,1962,NOV,101.7
Andaman & Nicobar Islands,1962,DEC,384.9
Andaman & Nicobar Islands,1963,JAN,79.9
Andaman & Nicobar Islands,1963,FEB,26.8
Andaman & Nicobar Islands,1963,MAR,7.4
Andaman & Nicobar Islands,1963,APR,69.5
Andaman & Nicobar Islands,1963,MAY,259.9
Andaman & Nicobar Islands,1963,JUN,434.7
Andaman & Nicobar Islands,1963,JUL,303.3
Andaman & Nicobar Islands,1963,AUG,601.2
Andaman & Nicobar Islands,1963,SEP,614.3
Andaman & Nicobar Islands,1963,OCT,295.5
Andaman & Nicobar Islands,1963,NOV,109.3
Andaman & Nicobar Islands,1963,DEC,179.9
Andaman & Nicobar Islands,1964,JAN,65.5
Andaman & Nicobar Islands,1964,FEB,21.9
Andaman & Nicobar Islands,1964,MAR,3.1
Andaman & Nicobar Islands,1964,APR,18.1
Andaman & Nicobar Islands,1964,MAY,530.6
Andaman & Nicobar Islands,1964,JUN,465.3
Andaman & Nicobar Islands,1964,JUL,287.3
Andaman & Nicobar Islands,1964,AUG,472.1
Andaman & Nicobar Islands,1964,SEP,521.2
Andaman & Nicobar Islands,1964,OCT,218.9
Andaman & Nicobar Islands,1964,NOV,349.2
Andaman & Nicobar Islands,1964,DEC,101.6
Andaman & Nicobar Islands,1965,JAN,11.8
Andaman & Nicobar Islands,1965,FEB,30.4
Andaman & Nicobar Islands,1965,MAR,25.3
Andaman & Nicobar Islands,1965,APR,51.0
Andaman & Nicobar Islands,1965,MAY,292.3
Andaman & Nicobar Islands,1965,JUN,408.8
Andaman & Nicobar Islands,1965,JUL,392.1
Andaman & Nicobar Islands,1965,AUG,396.6
Andaman & Nicobar Islands,1965,SEP,576.8
Andaman & Nicobar Islands,1965,OCT,290.5
Andaman & Nicobar Islands,1965,NOV,187.9
Andaman & Nicobar Islands,1965,DEC,500.4
Andaman & Nicobar Islands,1966,JAN,79.8
Andaman & Nicobar Islands,1966,FEB,4.2
Andaman & Nicobar Islands,1966,MAR,12.0
Andaman & Nicobar Islands,1966,APR,38.7
Andaman & Nicobar Islands,1966,MAY,376.9
Andaman & Nicobar Islands,1966,JUN,148.8
Andaman & Nicobar Islands,1966,JUL,433.5
Andaman & Nicobar Islands,1966,AUG,335.6
Andaman & Nicobar Islands,1966,SEP,454.1
Andaman & Nicobar Islands,1966,OCT,171.9
Andaman & Nicobar Islands,1966,NOV,333.8
Andaman & Nicobar Islands,1966,DEC,311.9
Andaman & Nicobar Islands,1967,JAN,164.6
Andaman & Nicobar Islands,1967,FEB,21.6
Andaman & Nicobar Islands,1967,MAR,30.0
Andaman & Nicobar Islands,1967,APR,63.4
Andaman & Nicobar Islands,1967,MAY,516.4
Andaman & Nicobar Islands,1967,JUN,340.8
Andaman & Nicobar Islands,1967,JUL,537.8
Andaman & Nicobar Islands,1967,AUG,614.3
Andaman & Nicobar Islands,1967,SEP,303.5
Andaman & Nicobar Islands,1967,OCT,427.5
Andaman & Nicobar Islands,1967,NOV,99.7
Andaman & Nicobar Islands,1967,DEC,97.0
Andaman & Nicobar Islands,1968,JAN,22.1
Andaman & Nicobar Islands,1968,FEB,1.3
Andaman & Nicobar Islands,1968,MAR,4.2
Andaman & Nicobar Islands,1968,APR,81.5
Andaman & Nicobar Islands,1968,MAY,297.6
Andaman & Nicobar Islands,1968,JUN,545.2
Andaman & Nicobar Islands,1968,JUL,519.3
Andaman & Nicobar Islands,1968,AUG,242.0
Andaman & Nicobar Islands,1968,SEP,496.8
Andaman & Nicobar Islands,1968,OCT,281.6
Andaman & Nicobar Islands,1968,NOV,152.0
Andaman & Nicobar Islands,1968,DEC,119.2
Andaman & Nicobar Islands,1969,JAN,106.3
Andaman & Nicobar Islands,1969,FEB,64.7
Andaman & Nicobar Islands,1969,MAR,14.6
Andaman & Nicobar Islands,1969,APR,20.8
Andaman & Nicobar Islands,1969,MAY,317.3
Andaman & Nicobar Islands,1969,JUN,422.8
Andaman & Nicobar Islands,1969,JUL,345.2
Andaman & Nicobar Islands,1969,AUG,281.4
Andaman & Nicobar Islands,1969,SEP,489.8
Andaman & Nicobar Islands,1969,OCT,146.8
Andaman & Nicobar Islands,1969,NOV,343.7
Andaman & Nicobar Islands,1969,DEC,65.8
Andaman & Nicobar Islands,1970,JAN,72.2
Andaman & Nicobar Islands,1970,FEB,34.0
Andaman & Nicobar Islands,1970,MAR,7.8
Andaman & Nicobar Islands,1970,APR,58.2
Andaman & Nicobar Islands,1970,MAY,422.7
Andaman & Nicobar Islands,1970,JUN,407.3
Andaman & Nicobar Islands,1970,JUL,564.6
Andaman & Nicobar Islands,1970,AUG,342.9
Andaman & Nicobar Islands,1970,SEP,423.5
Andaman & Nicobar Islands,1970,OCT,386.6
Andaman & Nicobar Islands,1970,NOV,418.4
Andaman & Nicobar Islands,1970,DEC,232.7
Andaman & Nicobar Islands,1971,JAN,41.5
Andaman & Nicobar Islands,1971,FEB,32.8
Andaman & Nicobar Islands,1971,MAR,37.7
Andaman & Nicobar Islands,1971,APR,35.3
Andaman & Nicobar Islands,1971,MAY,398.0
Andaman & Nicobar Islands,1971,JUN,394.6
Andaman & Nicobar Islands,1971,JUL,421.1
Andaman & Nicobar Islands,1971,AUG,327.9
Andaman & Nicobar Islands,1971,SEP,470.2
Andaman & Nicobar Islands,1971,OCT,505.3
Andaman & Nicobar Islands,1971,NOV,178.4
Andaman & Nicobar Islands,1971,DEC,155.9
Andaman & Nicobar Islands,1972,JAN,13.7
Andaman & Nicobar Islands,1972,FEB,1.7
Andaman & Nicobar Islands,1972,MAR,7.5
Andaman & Nicobar Islands,1972,APR,178.3
Andaman & Nicobar Islands,1972,MAY,420.2
Andaman & Nicobar Islands,1972,JUN,470.0
Andaman & Nicobar Islands,1972,JUL,544.6
Andaman & Nicobar Islands,1972,AUG,384.9
Andaman & Nicobar Islands,1972,SEP,444.5
Andaman & Nicobar Islands,1972,OCT,263.8
Andaman & Nicobar Islands,1972,NOV,413.9
Andaman & Nicobar Islands,1972,DEC,180.0
Andaman & Nicobar Islands,1973,JAN,18.1
Andaman & Nicobar Islands,1973,FEB,20.3
Andaman & Nicobar Islands,1973,MAR,30.5
Andaman & Nicobar Islands,1973,APR,29.6
Andaman & Nicobar Islands,1973,MAY,418.6
Andaman & Nicobar Islands,1973,JUN,488.6
Andaman & Nicobar Islands,1973,JUL,371.4
Andaman & Nicobar Islands,1973,AUG,370.3
Andaman & Nicobar Islands,1973,SEP,357.5
Andaman & Nicobar Islands,1973,OCT,247.2
Andaman & Nicobar Islands,1973,NOV,349.8
Andaman & Nicobar Islands,1973,DEC,289.1
Andaman & Nicobar Islands,1974,JAN,22.2
Andaman & Nicobar Islands,1974,FEB,43.9
Andaman & Nicobar Islands,1974,MAR,17.2
Andaman & Nicobar Islands,1974,APR,301.4
Andaman & Nicobar Islands,1974,MAY,353.3
Andaman & Nicobar Islands,1974,JUN,343.8
Andaman & Nicobar Islands,1974,JUL,257.1
Andaman & Nicobar Islands,1974,AUG,456.2
Andaman & Nicobar Islands,1974,SEP,321.6
Andaman & Nicobar Islands,1974,OCT,398.4
Andaman & Nicobar Islands,1974,NOV,372.2
Andaman & Nicobar Islands,1974,DEC,74.8
Andaman & Nicobar Islands,1975,JAN,276.9
Andaman & Nicobar Islands,1975,FEB,27.5
Andaman & Nicobar Islands,1975,MAR,8.0
Andaman & Nicobar Islands,1975,APR,24.2
Andaman & Nicobar Islands,1975,MAY,362.9
Andaman & Nicobar Islands,1975,JUN,706.3
Andaman & Nicobar Islands,1975,JUL,173.6
Andaman & Nicobar Islands,1975,AUG,357.4
Andaman & Nicobar Islands,1975,SEP,351.8
Andaman & Nicobar Islands,1975,OCT,373.6
Andaman & Nicobar Islands,1975,NOV,323.7
Andaman & Nicobar Islands,1975,DEC,99.7
Andaman & Nicobar Islands,1976,JAN,20.9
Andaman & Nicobar Islands,1976,FEB,9.7
Andaman & Nicobar Islands,1976,MAR,0.6
Andaman & Nicobar Islands,1976,APR,161.6
Andaman & Nicobar Islands,1976,MAY,551.4
Andaman & Nicobar Islands,1976,JUN,441.4
Andaman & Nicobar Islands,1976,JUL,382.1
Andaman & Nicobar Islands,1976,AUG,487.7
Andaman & Nicobar Islands,1976,SEP,387.0
Andaman & Nicobar Islands,1976,OCT,166.8
Andaman & Nicobar Islands,1976,NOV,307.2
Andaman & Nicobar Islands,1976,DEC,359.6
Andaman & Nicobar Islands,1977,JAN,79.7
Andaman & Nicobar Islands,1977,FEB,43.2
Andaman & Nicobar Islands,1977,MAR,6.1
Andaman & Nicobar Islands,1977,APR,6.9
Andaman & Nicobar Islands,1977,MAY,275.3
Andaman & Nicobar Islands,1977,JUN,339.3
Andaman & Nicobar Islands,1977,JUL,341.1
Andaman & Nicobar Islands,1977,AUG,345.5
Andaman & Nicobar Islands,1977,SEP,467.1
Andaman & Nicobar Islands,1977,OCT,263.6
Andaman & Nicobar Islands,1977,NOV,153.3
Andaman & Nicobar Islands,1977,DEC,67.1
Andaman & Nicobar Islands,1978,JAN,109.6
Andaman & Nicobar Islands,1978,FEB,29.3
Andaman & Nicobar Islands,1978,MAR,18.9
Andaman & Nicobar Islands,1978,APR,63.4
Andaman & Nicobar Islands,1978,MAY,343.6
Andaman & Nicobar Islands,1978,JUN,462.2
Andaman & Nicobar Islands,1978,JUL,656.6
Andaman & Nicobar Islands,1978,AUG,346.3
Andaman & Nicobar Islands,1978,SEP,310.8
Andaman & Nicobar Islands,1978,OCT,243.7
Andaman & Nicobar Islands,1978,NOV,83.4
Andaman & Nicobar Islands,1978,DEC,44.6
Andaman & Nicobar Islands,1979,JAN,35.5
Andaman & Nicobar Islands,1979,FEB,9.4
Andaman & Nicobar Islands,1979,MAR,3.9
Andaman & Nicobar Islands,1979,APR,64.8
Andaman & Nicobar Islands,1979,MAY,146.3
Andaman & Nicobar Islands,1979,JUN,282.8
Andaman & Nicobar Islands,1979,JUL,455.9
Andaman & Nicobar Islands,1979,AUG,173.6
Andaman & Nicobar Islands,1979,SEP,330.2
Andaman & Nicobar Islands,1979,OCT,163.5
Andaman & Nicobar Islands,1979,NOV,169.8
Andaman & Nicobar Islands,1979,DEC,13.6
Andaman & Nicobar Islands,1980,JAN,5.5
Andaman & Nicobar Islands,1980,FEB,0.8
Andaman & Nicobar Islands,1980,MAR,9.2
Andaman & Nicobar Islands,1980,APR,38.8
Andaman & Nicobar Islands,1980,MAY,728.4
Andaman & Nicobar Islands,1980,JUN,604.2
Andaman & Nicobar Islands,1980,JUL,575.7
Andaman & Nicobar Islands,1980,AUG,494.4
Andaman & Nicobar Islands,1980,SEP,271.9
Andaman & Nicobar Islands,1980,OCT,252.0
Andaman & Nicobar Islands,1980,NOV,143.7
Andaman & Nicobar Islands,1980,DEC,500.7
Andaman & Nicobar Islands,1981,JAN,11.1
Andaman & Nicobar Islands,1981,FEB,27.8
Andaman & Nicobar Islands,1981,MAR,1.7
Andaman & Nicobar Islands,1981,APR,94.1
Andaman & Nicobar Islands,1981,MAY,270.8
Andaman & Nicobar Islands,1981,JUN,600.6
Andaman & Nicobar Islands,1981,JUL,344.1
Andaman & Nicobar Islands,1981,AUG,510.7
Andaman & Nicobar Islands,1981,SEP,452.6
Andaman & Nicobar Islands,1981,OCT,242.1
Andaman & Nicobar Islands,1981,NOV,348.4
Andaman & Nicobar Islands,1981,DEC,170.7
Andaman & Nicobar Islands,1982,JAN,8.8
Andaman & Nicobar Islands,1982,FEB,2.8
Andaman & Nicobar Islands,1982,MAR,6.6
Andaman & Nicobar Islands,1982,APR,97.5
Andaman & Nicobar Islands,1982,MAY,229.2
Andaman & Nicobar Islands,1982,JUN,448.7
Andaman & Nicobar Islands,1982,JUL,410.5
Andaman & Nicobar Islands,1982,AUG,347.6
Andaman & Nicobar Islands,1982,SEP,369.0
Andaman & Nicobar Islands,1982,OCT,164.5
Andaman & Nicobar Islands,1982,NOV,238.8
Andaman & Nicobar Islands,1982,DEC,60.5
Andaman & Nicobar Islands,1983,JAN,22.1
Andaman & Nicobar Islands,1983,FEB,0.0
Andaman & Nicobar Islands,1983,MAR,3.1
Andaman & Nicobar Islands,1983,APR,9.1
Andaman & Nicobar Islands,1983,MAY,240.8
Andaman & Nicobar Islands,1983,JUN,424.3
Andaman & Nicobar Islands,1983,JUL,468.9
Andaman & Nicobar Islands,1983,AUG,493.8
Andaman & Nicobar Islands,1983,SEP,505.5
Andaman & Nicobar Islands,1983,OCT,275.8
Andaman & Nicobar Islands,1983,NOV,261.0
Andaman & Nicobar Islands,1983,DEC,88.1
Andaman & Nicobar Islands,1984,JAN,69.4
Andaman & Nicobar Islands,1984,FEB,173.8
Andaman & Nicobar Islands,1984,MAR,26.3
Andaman & Nicobar Islands,1984,APR,156.6
Andaman & Nicobar Islands,1984,MAY,162.3
Andaman & Nicobar Islands,1984,JUN,424.9
Andaman & Nicobar Islands,1984,JUL,446.4
Andaman & Nicobar Islands,1984,AUG,125.8
Andaman & Nicobar Islands,1984,SEP,283.6
Andaman & Nicobar Islands,1984,OCT,347.1
Andaman & Nicobar Islands,1984,NOV,158.9
Andaman & Nicobar Islands,1984,DEC,445.2
Andaman & Nicobar Islands,1985,JAN,12.0
Andaman & Nicobar Islands,1985,FEB,19.2
Andaman & Nicobar Islands,1985,MAR,24.1
Andaman & Nicobar Islands,1985,APR,55.0
Andaman & Nicobar Islands,1985,MAY,278.1
Andaman & Nicobar Islands,1985,JUN,588.4
Andaman & Nicobar Islands,1985,JUL,230.9
Andaman & Nicobar Islands,1985,AUG,375.2
Andaman & Nicobar Islands,1985,SEP,362.5
Andaman & Nicobar Islands,1985,OCT,358.9
Andaman & Nicobar Islands,1985,NOV,232.1
Andaman & Nicobar Islands,1985,DEC,94.4
Andaman & Nicobar Islands,1986,JAN,14.8
Andaman & Nicobar Islands,1986,FEB,0.6
Andaman & Nicobar Islands,1986,MAR,1.5
Andaman & Nicobar Islands,1986,APR,8.2
Andaman & Nicobar Islands,1986,MAY,302.6
Andaman & Nicobar Islands,1986,JUN,312.2
Andaman & Nicobar Islands,1986,JUL,308.5
Andaman & Nicobar Islands,1986,AUG,444.0
Andaman & Nicobar Islands,1986,SEP,408.9
Andaman & Nicobar Islands,1986,OCT,176.1
Andaman & Nicobar Islands,1986,NOV,163.5
Andaman & Nicobar Islands,1986,DEC,47.0
Andaman & Nicobar Islands,1987,JAN,72.4
Andaman & Nicobar Islands,1987,FEB,35.2
Andaman & Nicobar Islands,1987,MAR,20.4
Andaman & Nicobar Islands,1987,APR,17.7
Andaman & Nicobar Islands,1987,MAY,162.9
Andaman & Nicobar Islands,1987,JUN,343.7
Andaman & Nicobar Islands,1987,JUL,45.3
Andaman & Nicobar Islands,1987,AUG,666.5
Andaman & Nicobar Islands,1987,SEP,378.9
Andaman & Nicobar Islands,1987,OCT,373.4
Andaman & Nicobar Islands,1987,NOV,313.4
Andaman & Nicobar Islands,1987,DEC,334.1
Andaman & Nicobar Islands,1988,JAN,10.2
Andaman & Nicobar Islands,1988,FEB,39.9
Andaman & Nicobar Islands,1988,MAR,28.0
Andaman & Nicobar Islands,1988,APR,82.7
Andaman & Nicobar Islands,1988,MAY,427.5
Andaman & Nicobar Islands,1988,JUN,357.4
Andaman & Nicobar Islands,1988,JUL,495.6
Andaman & Nicobar Islands,1988,AUG,354.2
Andaman & Nicobar Islands,1988,SEP,603.3
Andaman & Nicobar Islands,1988,OCT,271.4
Andaman & Nicobar Islands,1988,NOV,583.0
Andaman & Nicobar Islands,1988,DEC,69.9
Andaman & Nicobar Islands,1989,JAN,56.0
Andaman & Nicobar Islands,1989,FEB,12.8
Andaman & Nicobar Islands,1989,MAR,68.1
Andaman & Nicobar Islands,1989,APR,42.6
Andaman & Nicobar Islands,1989,MAY,379.3
Andaman & Nicobar Islands,1989,JUN,414.9
Andaman & Nicobar Islands,1989,JUL,380.1
Andaman & Nicobar Islands,1989,AUG,413.2
Andaman & Nicobar Islands,1989,SEP,215.9
Andaman & Nicobar Islands,1989,OCT,291.8
Andaman & Nicobar Islands,1989,NOV,255.0
Andaman & Nicobar Islands,1989,DEC,4.0
Andaman & Nicobar Islands,1990,JAN,13.4
Andaman & Nicobar Islands,1990,FEB,0.2
Andaman & Nicobar Islands,1990,MAR,24.6
Andaman & Nicobar Islands,1990,APR,87.5
Andaman & Nicobar Islands,1990,MAY,424.6
Andaman & Nicobar Islands,1990,JUN,291.0
Andaman & Nicobar Islands,1990,JUL,213.2
Andaman & Nicobar Islands,1990,AUG,293.3
Andaman & Nicobar Islands,1990,SEP,310.4
Andaman & Nicobar Islands,1990,OCT,133.6
Andaman & Nicobar Islands,1990,NOV,291.1
Andaman & Nicobar Islands,1990,DEC,100.3
Andaman & Nicobar Islands,1991,JAN,14.1
Andaman & Nicobar Islands,1991,FEB,3.8
Andaman & Nicobar Islands,1991,MAR,28.0
Andaman & Nicobar Islands,1991,APR,132.9
Andaman & Nicobar Islands,1991,MAY,191.3
Andaman & Nicobar Islands,1991,JUN,165.7
Andaman & Nicobar Islands,1991,JUL,547.2
Andaman & Nicobar Islands,1991,AUG,486.5
Andaman & Nicobar Islands,1991,SEP,489.9
Andaman & Nicobar Islands,1991,OCT,287.6
Andaman & Nicobar Islands,1991,NOV,130.1
Andaman & Nicobar Islands,1991,DEC,58.5
Andaman & Nicobar Islands,1992,JAN,75.9
Andaman & Nicobar Islands,1992,FEB,10.9
Andaman & Nicobar Islands,1992,MAR,0.0
Andaman & Nicobar Islands,1992,APR,5.1
Andaman & Nicobar Islands,1992,MAY,241.7
Andaman & Nicobar Islands,1992,JUN,392.0
Andaman & Nicobar Islands,1992,JUL,348.2
Andaman & Nicobar Islands,1992,AUG,372.3
Andaman & Nicobar Islands,1992,SEP,323.7
Andaman & Nicobar Islands,1992,OCT,257.3
Andaman & Nicobar Islands,1992,NOV,64.3
Andaman & Nicobar Islands,1992,DEC,7.2
Andaman & Nicobar Islands,1993,JAN,14.9
Andaman & Nicobar Islands,1993,FEB,0.0
Andaman & Nicobar Islands,1993,MAR,129.9
Andaman & Nicobar Islands,1993,APR,43.7
Andaman & Nicobar Islands,1993,MAY,181.4
Andaman & Nicobar Islands,1993,JUN,257.1
Andaman & Nicobar Islands,1993,JUL,391.7
Andaman & Nicobar Islands,1993,AUG,226.7
Andaman & Nicobar Islands,1993,SEP,437.0
Andaman & Nicobar Islands,1993,OCT,299.3
Andaman & Nicobar Islands,1993,NOV,189.0
Andaman & Nicobar Islands,1993,DEC,66.7
Andaman & Nicobar Islands,1994,JAN,7.2
Andaman & Nicobar Islands,1994,FEB,35.5
Andaman & Nicobar Islands,1994,MAR,129.4
Andaman & Nicobar Islands,1994,APR,154.6
Andaman & Nicobar Islands,1994,MAY,403.2
Andaman & Nicobar Islands,1994,JUN,386.3
Andaman & Nicobar Islands,1994,JUL,569.7
Andaman & Nicobar Islands,1994,AUG,460.5
Andaman & Nicobar Islands,1994,SEP,775.1
Andaman & Nicobar Islands,1994,OCT,137.5
Andaman & Nicobar Islands,1994,NOV,180.3
Andaman & Nicobar Islands,1994,DEC,23.8
Andaman & Nicobar Islands,1995,JAN,51.8
Andaman & Nicobar Islands,1995,FEB,12.5
Andaman & Nicobar Islands,1995,MAR,12.1
Andaman & Nicobar Islands,1995,APR,21.1
Andaman & Nicobar Islands,1995,MAY,314.8
Andaman & Nicobar Islands,1995,JUN,450.4
Andaman & Nicobar Islands,1995,JUL,501.4
Andaman & Nicobar Islands,1995,AUG,555.8
Andaman & Nicobar Islands,1995,SEP,426.4
Andaman & Nicobar Islands,1995,OCT,294.7
Andaman & Nicobar Islands,1995,NOV,452.9
Andaman & Nicobar Islands,1995,DEC,21.6
Andaman & Nicobar Islands,1996,JAN,52.2
Andaman & Nicobar Islands,1996,FEB,4.8
Andaman & Nicobar Islands,1996,MAR,3.4
Andaman & Nicobar Islands,1996,APR,122.7
Andaman & Nicobar Islands,1996,MAY,298.0
Andaman & Nicobar Islands,1996,JUN,559.2
Andaman & Nicobar Islands,1996,JUL,335.5
Andaman & Nicobar Islands,1996,AUG,328.0
Andaman & Nicobar Islands,1996,SEP,541.6
Andaman & Nicobar Islands,1996,OCT,318.5
Andaman & Nicobar Islands,1996,NOV,254.2
Andaman & Nicobar Islands,1996,DEC,178.8
Andaman & Nicobar Islands,1997,JAN,9.5
Andaman & Nicobar Islands,1997,FEB,0.0
Andaman & Nicobar Islands,1997,MAR,0.2
Andaman & Nicobar Islands,1997,APR,15.6
Andaman & Nicobar Islands,1997,MAY,281.1
Andaman & Nicobar Islands,1997,JUN,199.5
Andaman & Nicobar Islands,1997,JUL,918.5
Andaman & Nicobar Islands,1997,AUG,430.6
Andaman & Nicobar Islands,1997,SEP,440.2
Andaman & Nicobar Islands,1997,OCT,128.7
Andaman & Nicobar Islands,1997,NOV,292.8
Andaman & Nicobar Islands,1997,DEC,38.4
Andaman & Nicobar Islands,1998,JAN,0.9
Andaman & Nicobar Islands,1998,FEB,0.0
Andaman & Nicobar Islands,1998,MAR,0.0
Andaman & Nicobar Islands,1998,APR,0.0
Andaman & Nicobar Islands,1998,MAY,348.9
Andaman & Nicobar Islands,1998,JUN,600.0
Andaman & Nicobar Islands,1998,JUL,364.5
Andaman & Nicobar Islands,1998,AUG,258.9
