subdivision,year,month,date,rainfall_mm,rainfall_zscore,rainfall_condition,is_dry,dry_episode_length,persistent_drought_signal,environmental_risk_score,environmental_risk_level
Andaman & Nicobar Islands,1918,SEP,1918-09-01,303.3,-0.8999329729864357,BELOW_NORMAL,0,0,0,22.498324324660892,MODERATE
Andaman & Nicobar Islands,1918,OCT,1918-10-01,227.0,-0.6382364783734088,BELOW_NORMAL,0,0,0,15.95591195933522,LOW
Andaman & Nicobar Islands,1918,NOV,1918-11-01,366.9,1.1473623608429928,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1918,DEC,1918-12-01,175.0,0.133617082483859,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1919,JAN,1919-01-01,10.2,-0.5927162292036761,BELOW_NORMAL,0,0,0,14.817905730091901,LOW
Andaman & Nicobar Islands,1919,FEB,1919-02-01,18.0,-0.2540507170104903,BELOW_NORMAL,0,0,0,6.351267925262258,LOW
Andaman & Nicobar Islands,1919,MAR,1919-03-01,0.0,-0.6527278243832318,BELOW_NORMAL,0,0,0,16.318195609580798,LOW
Andaman & Nicobar Islands,1919,APR,1919-04-01,35.5,-0.5538245057199238,BELOW_NORMAL,0,0,0,13.845612642998095,LOW
Andaman & Nicobar Islands,1919,MAY,1919-05-01,283.9,-0.4743860896361416,BELOW_NORMAL,0,0,0,11.85965224090354,LOW
Andaman & Nicobar Islands,1919,JUN,1919-06-01,542.5,0.4941007480121943,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1919,JUL,1919-07-01,246.5,-1.01959780687624,DRY,1,1,0,30.489945171905998,MODERATE
Andaman & Nicobar Islands,1919,AUG,1919-08-01,259.8,-0.9947960553692194,BELOW_NORMAL,0,0,0,24.869901384230488,MODERATE
Andaman & Nicobar Islands,1919,SEP,1919-09-01,170.7,-1.7704383425328256,SEVERE_DRY,1,2,0,54.26095856332064,ELEVATED
Andaman & Nicobar Islands,1919,OCT,1919-10-01,186.2,-1.0516421640534483,DRY,1,2,0,36.29105410133621,MODERATE
Andaman & Nicobar Islands,1919,NOV,1919-11-01,340.4,0.9202583150864012,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1919,DEC,1919-12-01,258.4,0.7691983969246367,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1920,JAN,1920-01-01,122.3,0.911137703562065,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1920,FEB,1920-02-01,7.4,-0.5320826226473395,BELOW_NORMAL,0,0,0,13.302065566183488,LOW
Andaman & Nicobar Islands,1920,MAR,1920-03-01,3.1,-0.588683343714911,BELOW_NORMAL,0,0,0,14.717083592872775,LOW
Andaman & Nicobar Islands,1920,APR,1920-04-01,13.0,-0.8960072536496285,BELOW_NORMAL,0,0,0,22.400181341240714,MODERATE
Andaman & Nicobar Islands,1920,MAY,1920-05-01,237.4,-0.7853833717650021,BELOW_NORMAL,0,0,0,19.63458429412505,LOW
Andaman & Nicobar Islands,1920,JUN,1920-06-01,546.9,0.5241221849096687,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1920,JUL,1920-07-01,294.4,-0.6994430504114239,BELOW_NORMAL,0,0,0,17.486076260285596,LOW
Andaman & Nicobar Islands,1920,AUG,1920-08-01,467.4,0.4929515932382328,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1920,SEP,1920-09-01,505.4,0.4268327523930917,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1920,OCT,1920-10-01,397.5,1.089353458108129,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1920,NOV,1920-11-01,262.9,0.2560861057982558,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1920,DEC,1920-12-01,85.5,-0.5484515942841219,BELOW_NORMAL,0,0,0,13.711289857103049,LOW
Andaman & Nicobar Islands,1921,JAN,1921-01-01,13.2,-0.5524703612438435,BELOW_NORMAL,0,0,0,13.811759031096088,LOW
Andaman & Nicobar Islands,1921,FEB,1921-02-01,3.1,-0.644869150405684,BELOW_NORMAL,0,0,0,16.1217287601421,LOW
Andaman & Nicobar Islands,1921,MAR,1921-03-01,0.0,-0.6527278243832318,BELOW_NORMAL,0,0,0,16.318195609580798,LOW
Andaman & Nicobar Islands,1921,APR,1921-04-01,37.5,-0.5234082614595056,BELOW_NORMAL,0,0,0,13.08520653648764,LOW
Andaman & Nicobar Islands,1921,MAY,1921-05-01,351.2,-0.0242760447485648,BELOW_NORMAL,0,0,0,0.60690111871412,LOW
Andaman & Nicobar Islands,1921,JUN,1921-06-01,282.7,-1.2785286397068654,DRY,1,1,0,36.963215992671635,MODERATE
Andaman & Nicobar Islands,1921,JUL,1921-07-01,487.1,0.5885281723603947,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1921,AUG,1921-08-01,330.0,-0.4917137580077399,BELOW_NORMAL,0,0,0,12.292843950193499,LOW
Andaman & Nicobar Islands,1921,SEP,1921-09-01,581.2,0.924451960625493,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1921,OCT,1921-10-01,360.7,0.7164777416124071,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1921,NOV,1921-11-01,118.2,-0.9839876836726424,BELOW_NORMAL,0,0,0,24.59969209181606,MODERATE
Andaman & Nicobar Islands,1921,DEC,1921-12-01,41.5,-0.8837702733655874,BELOW_NORMAL,0,0,0,22.094256834139685,MODERATE
Andaman & Nicobar Islands,1922,JAN,1922-01-01,245.3,2.5612182899151974,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1922,FEB,1922-02-01,34.3,0.1734889114688155,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1922,MAR,1922-03-01,15.6,-0.3304394700523272,BELOW_NORMAL,0,0,0,8.260986751308181,LOW
Andaman & Nicobar Islands,1922,APR,1922-04-01,323.1,3.820031418928213,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1922,MAY,1922-05-01,289.7,-0.4355950307899611,BELOW_NORMAL,0,0,0,10.889875769749027,LOW
Andaman & Nicobar Islands,1922,JUN,1922-06-01,506.1,0.2457415882239967,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1922,JUL,1922-07-01,425.8,0.1788102898699304,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1922,AUG,1922-08-01,307.4,-0.6536747255343702,BELOW_NORMAL,0,0,0,16.341868138359256,LOW
Andaman & Nicobar Islands,1922,SEP,1922-09-01,511.7,0.4681916047923547,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1922,OCT,1922-10-01,162.0,-1.2968484776185698,DRY,1,1,0,37.42121194046425,MODERATE
Andaman & Nicobar Islands,1922,NOV,1922-11-01,541.0,2.639393091643846,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1922,DEC,1922-12-01,192.2,0.2646962024884318,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1923,JAN,1923-01-01,79.5,0.3369633206684547,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1923,FEB,1923-02-01,0.0,-0.7261803680919325,BELOW_NORMAL,0,0,0,18.154509202298314,LOW
Andaman & Nicobar Islands,1923,MAR,1923-03-01,,,,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1923,APR,1923-04-01,91.3,0.2947887091457439,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1923,MAY,1923-05-01,293.5,-0.4101801991321187,BELOW_NORMAL,0,0,0,10.254504978302966,LOW
Andaman & Nicobar Islands,1923,JUN,1923-06-01,808.4,2.308350764157298,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1923,JUL,1923-07-01,636.9,1.5897637155426383,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1923,AUG,1923-08-01,182.2,-1.550909819973932,SEVERE_DRY,1,1,0,43.7727454993483,ELEVATED
Andaman & Nicobar Islands,1923,SEP,1923-09-01,560.5,0.7885585884564862,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1923,OCT,1923-10-01,131.9,-1.6018364957305598,SEVERE_DRY,1,1,0,45.045912393264,ELEVATED
Andaman & Nicobar Islands,1923,NOV,1923-11-01,197.4,-0.3052465356001119,BELOW_NORMAL,0,0,0,7.631163390002797,LOW
Andaman & Nicobar Islands,1923,DEC,1923-12-01,70.6,-0.6620026924276183,BELOW_NORMAL,0,0,0,16.55006731069046,LOW
Andaman & Nicobar Islands,1924,JAN,1924-01-01,28.7,-0.3445333767847089,BELOW_NORMAL,0,0,0,8.613334419617722,LOW
Andaman & Nicobar Islands,1924,FEB,1924-02-01,0.0,-0.7261803680919325,BELOW_NORMAL,0,0,0,18.154509202298314,LOW
Andaman & Nicobar Islands,1924,MAR,1924-03-01,14.8,-0.3469670779667325,BELOW_NORMAL,0,0,0,8.674176949168313,LOW
Andaman & Nicobar Islands,1924,APR,1924-04-01,89.7,0.2704557137374094,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1924,MAY,1924-05-01,191.2,-1.094374219815612,DRY,1,2,0,37.3593554953903,MODERATE
Andaman & Nicobar Islands,1924,JUN,1924-06-01,261.2,-1.42522429727407,DRY,1,2,0,45.63060743185175,ELEVATED
Andaman & Nicobar Islands,1924,JUL,1924-07-01,493.3,0.6299678276856945,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1924,AUG,1924-08-01,290.9,-0.7719205646577949,BELOW_NORMAL,0,0,0,19.29801411644487,LOW
Andaman & Nicobar Islands,1924,SEP,1924-09-01,251.2,-1.2419641174311336,DRY,1,1,0,36.049102935778336,MODERATE
Andaman & Nicobar Islands,1924,OCT,1924-10-01,331.1,0.4165559696484571,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1924,NOV,1924-11-01,378.6,1.247630939535526,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1924,DEC,1924-12-01,,,,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1925,JAN,1925-01-01,36.6,-0.23855259115715,BELOW_NORMAL,0,0,0,5.96381477892875,LOW
Andaman & Nicobar Islands,1925,FEB,1925-02-01,0.0,-0.7261803680919325,BELOW_NORMAL,0,0,0,18.154509202298314,LOW
Andaman & Nicobar Islands,1925,MAR,1925-03-01,8.6,-0.4750560393033742,BELOW_NORMAL,0,0,0,11.876400982584356,LOW
Andaman & Nicobar Islands,1925,APR,1925-04-01,50.4,-0.3272234859798082,BELOW_NORMAL,0,0,0,8.180587149495205,LOW
Andaman & Nicobar Islands,1925,MAY,1925-05-01,282.2,-0.4857558827462289,BELOW_NORMAL,0,0,0,12.143897068655722,LOW
Andaman & Nicobar Islands,1925,JUN,1925-06-01,663.8,1.321737178844842,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1925,JUL,1925-07-01,241.8,-1.0510117391389673,DRY,1,1,0,31.275293478474183,MODERATE
Andaman & Nicobar Islands,1925,AUG,1925-08-01,278.2,-0.8629340287103703,BELOW_NORMAL,0,0,0,21.573350717759258,MODERATE
Andaman & Nicobar Islands,1925,SEP,1925-09-01,201.9,-1.565613549698381,SEVERE_DRY,1,1,0,44.14033874245953,ELEVATED
Andaman & Nicobar Islands,1925,OCT,1925-10-01,249.5,-0.4102554017116222,BELOW_NORMAL,0,0,0,10.256385042790555,LOW
Andaman & Nicobar Islands,1925,NOV,1925-11-01,271.5,0.3297877961192631,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1925,DEC,1925-12-01,196.0,0.2936555429545585,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1926,JAN,1926-01-01,122.1,0.908454645698076,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1926,FEB,1926-02-01,0.0,-0.7261803680919325,BELOW_NORMAL,0,0,0,18.154509202298314,LOW
Andaman & Nicobar Islands,1926,MAR,1926-03-01,0.0,-0.6527278243832318,BELOW_NORMAL,0,0,0,16.318195609580798,LOW
Andaman & Nicobar Islands,1926,APR,1926-04-01,0.5,-1.0861087802772422,DRY,1,2,0,37.15271950693106,MODERATE
Andaman & Nicobar Islands,1926,MAY,1926-05-01,198.4,-1.0462198019375948,DRY,1,2,0,36.155495048439874,MODERATE
Andaman & Nicobar Islands,1926,JUN,1926-06-01,370.0,-0.6828760394456109,BELOW_NORMAL,0,0,0,17.071900986140275,LOW
Andaman & Nicobar Islands,1926,JUL,1926-07-01,195.3,-1.3618091540787158,DRY,1,1,0,39.0452288519679,MODERATE
Andaman & Nicobar Islands,1926,AUG,1926-08-01,523.7,0.896420729156343,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1926,SEP,1926-09-01,719.3,1.8310642648061592,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1926,OCT,1926-10-01,443.8,1.5584878514166054,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1926,NOV,1926-11-01,148.4,-0.7251747711500359,BELOW_NORMAL,0,0,0,18.129369278750897,LOW
Andaman & Nicobar Islands,1926,DEC,1926-12-01,560.7,3.072990139795706,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1927,JAN,1927-01-01,3.0,-0.689306312307274,BELOW_NORMAL,0,0,0,17.23265780768185,LOW
Andaman & Nicobar Islands,1927,FEB,1927-02-01,17.5,-0.2671654295405304,BELOW_NORMAL,0,0,0,6.67913573851326,LOW
Andaman & Nicobar Islands,1927,MAR,1927-03-01,17.8,-0.2849885482877124,BELOW_NORMAL,0,0,0,7.124713707192811,LOW
Andaman & Nicobar Islands,1927,APR,1927-04-01,108.6,0.5578892219983613,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1927,MAY,1927-05-01,504.1,0.9983365237998824,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1927,JUN,1927-06-01,433.3,-0.2509767313523988,BELOW_NORMAL,0,0,0,6.27441828380997,LOW
Andaman & Nicobar Islands,1927,JUL,1927-07-01,195.2,-1.3624775356162209,DRY,1,1,0,39.06193839040552,MODERATE
Andaman & Nicobar Islands,1927,AUG,1927-08-01,370.1,-0.2043405368653561,BELOW_NORMAL,0,0,0,5.108513421633902,LOW
Andaman & Nicobar Islands,1927,SEP,1927-09-01,126.2,-2.0625762682101585,EXTREME_DRY,1,1,0,55.0,ELEVATED
Andaman & Nicobar Islands,1927,OCT,1927-10-01,327.5,0.380078997382571,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1927,NOV,1927-11-01,274.1,0.3520697024953817,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1927,DEC,1927-12-01,65.5,-0.7008691756847881,BELOW_NORMAL,0,0,0,17.521729392119703,LOW
Andaman & Nicobar Islands,1928,JAN,1928-01-01,50.9,-0.0467139538819484,BELOW_NORMAL,0,0,0,1.16784884704871,LOW
Andaman & Nicobar Islands,1928,FEB,1928-02-01,67.6,1.0469287659694837,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1928,MAR,1928-03-01,80.7,1.0144946239824095,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1928,APR,1928-04-01,129.3,0.8726973500936899,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1928,MAY,1928-05-01,499.5,0.9675712012667046,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1928,JUN,1928-06-01,410.2,-0.4085892750641398,BELOW_NORMAL,0,0,0,10.214731876603494,LOW
Andaman & Nicobar Islands,1928,JUL,1928-07-01,406.3,0.0484758900564874,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1928,AUG,1928-08-01,391.5,-0.0509792667295206,BELOW_NORMAL,0,0,0,1.274481668238015,LOW
Andaman & Nicobar Islands,1928,SEP,1928-09-01,404.8,-0.2335959065538673,BELOW_NORMAL,0,0,0,5.839897663846683,LOW
Andaman & Nicobar Islands,1928,OCT,1928-10-01,444.5,1.565580596023861,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1928,NOV,1928-11-01,99.5,-1.1442460103008787,DRY,1,2,0,38.60615025752197,MODERATE
Andaman & Nicobar Islands,1928,DEC,1928-12-01,13.5,-1.09715488732652,DRY,1,2,0,37.428872183163,MODERATE
Andaman & Nicobar Islands,1929,JAN,1929-01-01,74.2,0.2658622872727506,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1929,FEB,1929-02-01,118.4,2.379383559021554,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1929,MAR,1929-03-01,129.2,2.0164808537932344,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1929,APR,1929-04-01,69.8,-0.0321859166537517,BELOW_NORMAL,0,0,0,0.8046479163437925,LOW
Andaman & Nicobar Islands,1929,MAY,1929-05-01,316.6,-0.2556847751068136,BELOW_NORMAL,0,0,0,6.3921193776703396,LOW
Andaman & Nicobar Islands,1929,JUN,1929-06-01,588.8,0.8100081408197093,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1929,JUL,1929-07-01,134.0,-1.7715270365691802,SEVERE_DRY,1,1,0,49.288175914229505,ELEVATED
Andaman & Nicobar Islands,1929,AUG,1929-08-01,644.7,1.763556882728124,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1929,SEP,1929-09-01,172.9,-1.7559955686791144,SEVERE_DRY,1,1,0,48.89988921697786,ELEVATED
Andaman & Nicobar Islands,1929,OCT,1929-10-01,413.0,1.2464070886973595,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1929,NOV,1929-11-01,251.5,0.1583885163029675,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1929,DEC,1929-12-01,13.5,-1.09715488732652,DRY,1,1,0,32.428872183163,MODERATE
Andaman & Nicobar Islands,1930,JAN,1930-01-01,87.4,0.4429441062960136,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1930,FEB,1930-02-01,105.4,2.0384010332405125,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1930,MAR,1930-03-01,131.2,2.057799873579248,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1930,APR,1930-04-01,10.9,-0.9279443101230676,BELOW_NORMAL,0,0,0,23.19860775307669,MODERATE
Andaman & Nicobar Islands,1930,MAY,1930-05-01,231.5,-0.8248432419705994,BELOW_NORMAL,0,0,0,20.621081049264987,MODERATE
Andaman & Nicobar Islands,1930,JUN,1930-06-01,533.6,0.433375568833212,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1930,JUL,1930-07-01,317.9,-0.5423733890977875,BELOW_NORMAL,0,0,0,13.55933472744469,LOW
Andaman & Nicobar Islands,1930,AUG,1930-08-01,446.7,0.3446068132470273,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1930,SEP,1930-09-01,677.2,1.5546820924237843,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1930,OCT,1930-10-01,82.3,-2.104408113616098,EXTREME_DRY,1,1,0,55.0,ELEVATED
Andaman & Nicobar Islands,1930,NOV,1930-11-01,249.4,0.1403915919222566,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1930,DEC,1930-12-01,201.6,0.3363324657467449,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1931,JAN,1931-01-01,25.3,-0.3901453604725191,BELOW_NORMAL,0,0,0,9.753634011812977,LOW
Andaman & Nicobar Islands,1931,FEB,1931-02-01,0.0,-0.7261803680919325,BELOW_NORMAL,0,0,0,18.154509202298314,LOW
Andaman & Nicobar Islands,1931,MAR,1931-03-01,2.5,-0.601079049650715,BELOW_NORMAL,0,0,0,15.026976241267874,LOW
Andaman & Nicobar Islands,1931,APR,1931-04-01,2.5,-1.055692536016824,DRY,1,1,0,31.392313400420598,MODERATE
Andaman & Nicobar Islands,1931,MAY,1931-05-01,205.4,-0.9994030067784117,BELOW_NORMAL,0,0,0,24.98507516946029,MODERATE
Andaman & Nicobar Islands,1931,JUN,1931-06-01,393.5,-0.522534274197736,BELOW_NORMAL,0,0,0,13.0633568549434,LOW
Andaman & Nicobar Islands,1931,JUL,1931-07-01,289.3,-0.7335305088241703,BELOW_NORMAL,0,0,0,18.338262720604256,LOW
Andaman & Nicobar Islands,1931,AUG,1931-08-01,571.0,1.2353921346434933,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1931,SEP,1931-09-01,294.4,-0.9583605581219024,BELOW_NORMAL,0,0,0,23.95901395304756,MODERATE
Andaman & Nicobar Islands,1931,OCT,1931-10-01,368.3,0.7934846830626107,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1931,NOV,1931-11-01,22.8,-1.801562248396372,SEVERE_DRY,1,1,0,50.0390562099093,ELEVATED
Andaman & Nicobar Islands,1931,DEC,1931-12-01,182.7,0.1922978513231154,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1932,JAN,1932-01-01,2.8,-0.6919893701712628,BELOW_NORMAL,0,0,0,17.29973425428157,LOW
Andaman & Nicobar Islands,1932,FEB,1932-02-01,2.5,-0.6606068054417322,BELOW_NORMAL,0,0,0,16.515170136043306,LOW
Andaman & Nicobar Islands,1932,MAR,1932-03-01,10.1,-0.4440667744638641,BELOW_NORMAL,0,0,0,11.101669361596603,LOW
Andaman & Nicobar Islands,1932,APR,1932-04-01,58.2,-0.2086001333641772,BELOW_NORMAL,0,0,0,5.215003334104431,LOW
Andaman & Nicobar Islands,1932,MAY,1932-05-01,479.7,0.8351465521021574,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1932,JUN,1932-06-01,,,,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1932,JUL,1932-07-01,,,,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1932,AUG,1932-08-01,,,,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1932,SEP,1932-09-01,,,,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1932,OCT,1932-10-01,,,,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1932,NOV,1932-11-01,,,,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1932,DEC,1932-12-01,,,,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1933,JAN,1933-01-01,4.5,-0.6691833783273577,BELOW_NORMAL,0,0,0,16.729584458183943,LOW
Andaman & Nicobar Islands,1933,FEB,1933-02-01,11.7,-0.4192960948889951,BELOW_NORMAL,0,0,0,10.482402372224877,LOW
Andaman & Nicobar Islands,1933,MAR,1933-03-01,8.1,-0.4853857942498775,BELOW_NORMAL,0,0,0,12.134644856246938,LOW
Andaman & Nicobar Islands,1933,APR,1933-04-01,58.4,-0.2055585089381354,BELOW_NORMAL,0,0,0,5.1389627234533855,LOW
Andaman & Nicobar Islands,1933,MAY,1933-05-01,365.4,0.0706951682886355,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1933,JUN,1933-06-01,544.2,0.5056999395407643,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1933,JUL,1933-07-01,376.6,-0.1500334265824486,BELOW_NORMAL,0,0,0,3.750835664561215,LOW
Andaman & Nicobar Islands,1933,AUG,1933-08-01,294.1,-0.7489880382823426,BELOW_NORMAL,0,0,0,18.724700957058566,LOW
Andaman & Nicobar Islands,1933,SEP,1933-09-01,759.0,2.091690683893578,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1933,OCT,1933-10-01,239.8,-0.5085405769835923,BELOW_NORMAL,0,0,0,12.713514424589809,LOW
Andaman & Nicobar Islands,1933,NOV,1933-11-01,268.8,0.3066488933440633,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1933,DEC,1933-12-01,56.9,-0.7664087356870745,BELOW_NORMAL,0,0,0,19.160218392176862,LOW
Andaman & Nicobar Islands,1934,JAN,1934-01-01,7.3,-0.6316205682315141,BELOW_NORMAL,0,0,0,15.790514205787854,LOW
Andaman & Nicobar Islands,1934,FEB,1934-02-01,172.9,3.808887224795921,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1934,MAR,1934-03-01,6.9,-0.5101772061214855,BELOW_NORMAL,0,0,0,12.754430153037138,LOW
Andaman & Nicobar Islands,1934,APR,1934-04-01,131.4,0.9046344065671288,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1934,MAY,1934-05-01,62.0,-1.9584784961822528,SEVERE_DRY,1,1,0,53.96196240455632,ELEVATED
Andaman & Nicobar Islands,1934,JUN,1934-06-01,708.4,1.6260453801237875,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1934,JUL,1934-07-01,323.5,-0.5049440229975165,BELOW_NORMAL,0,0,0,12.623600574937912,LOW
Andaman & Nicobar Islands,1934,AUG,1934-08-01,924.9,3.7715862234786446,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1934,SEP,1934-09-01,761.1,2.105476968026666,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1934,OCT,1934-10-01,338.1,0.4874834157210129,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1934,NOV,1934-11-01,240.2,0.0615479232067604,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1934,DEC,1934-12-01,46.1,-0.8487142296434343,BELOW_NORMAL,0,0,0,21.21785574108586,MODERATE
Andaman & Nicobar Islands,1935,JAN,1935-01-01,6.6,-0.641011270755475,BELOW_NORMAL,0,0,0,16.025281768886877,LOW
Andaman & Nicobar Islands,1935,FEB,1935-02-01,0.0,-0.7261803680919325,BELOW_NORMAL,0,0,0,18.154509202298314,LOW
Andaman & Nicobar Islands,1935,MAR,1935-03-01,0.5,-0.6423980694367285,BELOW_NORMAL,0,0,0,16.05995173591821,LOW
Andaman & Nicobar Islands,1935,APR,1935-04-01,133.6,0.9380922752535888,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1935,MAY,1935-05-01,726.8,2.487779421221328,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1935,JUN,1935-06-01,374.1,-0.6549015187002368,BELOW_NORMAL,0,0,0,16.37253796750592,LOW
Andaman & Nicobar Islands,1935,JUL,1935-07-01,368.7,-0.2028355680453309,BELOW_NORMAL,0,0,0,5.070889201133273,LOW
Andaman & Nicobar Islands,1935,AUG,1935-08-01,411.6,0.0930656645662877,NORMAL_OR_WET,0,0,0,0.0,LOW
Andaman & Nicobar Islands,1935,SEP,1935-09-01,578.9,0.9093526970511584,NORMAL_OR_WET,0,0,0,0.0,LOW
